accommodates,bathrooms,bedrooms,beds,price,guests_included,availability_365,number_of_reviews,review_scores_rating,clusters,cluster
2,1.0,1.0,1.0,72.0,1,0,12,92.0,0,pink
2,1.0,1.0,1.0,50.0,1,73,41,98.0,0,pink
2,1.0,1.0,1.0,125.0,1,0,15,100.0,0,pink
2,1.0,1.0,1.0,175.0,1,3,14,100.0,0,pink
3,1.0,2.0,3.0,100.0,2,17,3,100.0,0,pink
4,1.0,1.0,1.0,210.0,1,65,0,97.0,0,pink
5,1.5,2.0,2.0,150.0,4,0,7,100.0,0,pink
2,1.0,1.0,1.0,100.0,1,0,0,97.0,0,pink
3,1.0,2.0,3.0,143.0,1,79,30,85.0,0,pink
4,1.0,2.0,3.0,175.0,4,0,26,94.0,0,pink
4,1.0,1.0,1.0,300.0,1,39,26,92.0,0,pink
2,1.0,1.0,1.0,170.0,1,0,0,97.0,0,pink
2,1.0,1.0,1.0,199.0,1,0,6,100.0,0,pink
4,1.0,1.0,2.0,130.0,2,0,2,90.0,0,pink
2,1.0,1.0,1.0,86.0,1,0,11,85.0,0,pink
4,1.0,2.0,2.0,132.0,1,88,4,87.0,0,pink
5,1.0,2.0,3.0,140.0,4,4,6,90.0,0,pink
4,1.5,4.0,5.0,150.0,2,0,11,98.0,0,pink
4,1.0,2.0,2.0,140.0,2,0,4,80.0,0,pink
3,1.5,2.0,3.0,90.0,2,0,14,94.0,0,pink
4,1.0,3.0,2.0,195.0,1,64,0,97.0,0,pink
2,1.0,1.0,1.0,110.0,1,0,2,100.0,0,pink
2,3.0,1.0,2.0,52.0,1,0,10,98.0,0,pink
4,1.0,2.0,4.0,100.0,3,103,25,88.0,0,pink
4,1.0,2.0,2.0,300.0,4,0,28,99.0,0,pink
2,1.0,1.0,2.0,125.0,1,19,20,96.0,0,pink
4,1.5,3.0,3.0,175.0,2,0,5,96.0,0,pink
4,1.0,1.0,2.0,82.0,2,47,55,91.0,0,pink
2,1.0,1.0,1.0,91.0,2,4,13,89.0,0,pink
2,1.0,1.0,2.0,165.0,2,0,8,80.0,0,pink
4,1.5,1.0,2.0,75.0,2,0,4,93.0,0,pink
4,1.0,1.0,3.0,169.0,2,63,12,100.0,0,pink
4,1.5,2.0,2.0,220.0,2,0,0,97.0,0,pink
2,1.0,1.0,1.0,149.0,1,127,10,100.0,0,pink
6,1.0,3.0,3.0,250.0,1,0,0,97.0,0,pink
2,1.5,1.0,1.0,135.0,1,5,28,98.0,0,pink
3,1.5,1.0,1.0,249.0,1,10,13,100.0,0,pink
4,1.0,1.0,2.0,90.0,2,0,6,93.0,0,pink
3,1.0,2.0,2.0,139.0,1,0,0,97.0,0,pink
5,1.0,3.0,3.0,120.0,1,0,4,100.0,0,pink
2,1.0,1.0,1.0,95.0,1,7,29,99.0,0,pink
2,1.0,1.0,1.0,75.0,2,0,4,93.0,0,pink
3,1.0,1.0,1.0,85.0,2,0,38,92.0,0,pink
4,2.0,4.0,4.0,340.0,4,5,8,91.0,1,purple
3,1.0,1.0,2.0,150.0,1,14,10,100.0,0,pink
3,1.0,1.0,2.0,80.0,2,0,3,80.0,0,pink
2,1.0,2.0,1.0,110.0,1,2,17,94.0,0,pink
2,1.0,1.0,1.0,70.0,1,143,97,91.0,3,
4,1.0,1.0,1.0,150.0,2,358,0,97.0,3,
4,1.0,1.0,2.0,180.0,1,75,15,100.0,0,pink
2,1.0,0.0,1.0,145.0,1,96,4,100.0,0,pink
2,1.0,1.0,1.0,85.0,1,0,26,98.0,0,pink
2,1.0,1.0,1.0,115.0,1,4,18,90.0,0,pink
4,1.5,4.0,4.0,190.0,1,63,6,97.0,0,pink
4,1.5,2.0,2.0,450.0,2,220,8,100.0,1,purple
4,1.0,2.0,2.0,220.0,1,31,23,98.0,0,pink
2,1.0,1.0,1.0,195.0,1,18,3,93.0,0,pink
3,1.0,1.0,1.0,120.0,2,129,35,94.0,0,pink
2,1.0,1.0,1.0,100.0,2,0,0,97.0,0,pink
4,1.0,2.0,2.0,115.0,2,0,15,99.0,0,pink
2,1.0,1.0,2.0,50.0,1,0,20,95.0,0,pink
4,1.0,2.0,2.0,250.0,2,0,0,97.0,0,pink
1,1.0,1.0,1.0,59.0,1,54,96,100.0,0,pink
4,1.0,3.0,3.0,350.0,4,77,22,95.0,1,purple
2,1.0,1.0,1.0,175.0,1,0,16,89.0,0,pink
3,1.0,1.0,2.0,100.0,2,0,17,88.0,0,pink
2,1.0,1.0,1.0,110.0,2,0,8,98.0,0,pink
2,1.0,1.0,1.0,72.0,1,0,1,80.0,0,pink
2,1.0,1.0,2.0,60.0,1,118,12,93.0,0,pink
2,1.0,1.0,1.0,80.0,1,0,6,100.0,0,pink
2,1.0,1.0,1.0,135.0,1,142,0,97.0,0,pink
2,1.0,1.0,1.0,180.0,1,0,0,97.0,0,pink
4,1.0,2.0,2.0,350.0,1,20,13,100.0,1,purple
2,1.0,0.0,1.0,71.0,1,169,93,96.0,3,
2,1.0,1.0,3.0,150.0,2,11,11,96.0,0,pink
2,1.0,1.0,1.0,80.0,1,9,20,91.0,0,pink
2,1.0,1.0,1.0,105.0,2,139,136,94.0,3,
4,1.0,1.0,2.0,110.0,2,25,16,96.0,0,pink
2,1.0,1.0,2.0,66.0,1,180,0,97.0,3,
2,1.0,1.0,2.0,125.0,1,0,11,89.0,0,pink
2,1.0,1.0,1.0,90.0,1,0,5,88.0,0,pink
4,2.0,2.0,3.0,105.0,1,0,2,100.0,0,pink
2,1.5,1.0,1.0,89.0,1,13,7,100.0,0,pink
2,1.0,0.0,1.0,65.0,1,166,89,96.0,3,
2,1.5,1.0,1.0,160.0,2,0,18,93.0,0,pink
2,1.0,1.0,1.0,71.0,1,0,5,96.0,0,pink
2,1.0,1.0,1.0,120.0,1,33,16,100.0,0,pink
2,1.5,1.0,1.0,120.0,2,0,2,100.0,0,pink
2,1.5,1.0,1.0,80.0,1,0,8,100.0,0,pink
4,1.0,2.0,2.0,150.0,2,0,3,67.0,0,pink
4,1.0,1.0,4.0,290.0,1,9,36,99.0,0,pink
2,1.0,1.0,2.0,145.0,2,160,35,96.0,3,
2,1.0,1.0,1.0,125.0,1,2,12,100.0,0,pink
2,1.0,1.0,1.0,180.0,1,362,21,98.0,3,
2,1.0,1.0,1.0,140.0,2,0,18,84.0,0,pink
2,1.5,1.0,1.0,64.0,1,0,9,93.0,0,pink
4,1.0,2.0,3.0,350.0,1,30,21,99.0,1,purple
4,1.0,2.0,2.0,180.0,2,28,6,100.0,0,pink
2,1.0,1.0,2.0,58.0,1,0,4,95.0,0,pink
2,1.0,1.0,1.0,120.0,1,12,15,97.0,0,pink
4,1.0,2.0,2.0,120.0,4,4,30,95.0,0,pink
2,1.0,1.0,1.0,115.0,1,9,15,99.0,0,pink
2,1.0,1.0,1.0,79.0,1,226,8,97.0,3,
3,1.0,2.0,3.0,165.0,1,124,1,97.0,0,pink
2,1.0,1.0,1.0,38.0,1,54,2,90.0,0,pink
2,1.0,1.0,1.0,117.0,1,0,5,90.0,0,pink
2,1.0,1.0,1.0,120.0,2,59,66,97.0,0,pink
1,1.5,1.0,1.0,63.0,1,12,82,99.0,0,pink
4,1.0,2.0,4.0,80.0,2,0,4,95.0,0,pink
3,1.0,2.0,2.0,150.0,1,172,2,90.0,3,
2,1.0,1.0,1.0,100.0,1,0,1,97.0,0,pink
2,1.0,1.0,1.0,175.0,1,280,12,95.0,3,
2,1.0,1.0,2.0,79.0,2,0,31,99.0,0,pink
3,1.0,1.0,1.0,130.0,2,0,4,100.0,0,pink
2,1.0,1.0,1.0,95.0,1,0,10,98.0,0,pink
5,1.0,2.0,3.0,139.0,4,24,12,100.0,0,pink
4,1.0,1.0,2.0,99.0,1,0,30,100.0,0,pink
2,1.0,1.0,1.0,250.0,1,74,18,100.0,0,pink
3,1.0,1.0,2.0,150.0,2,7,17,99.0,0,pink
2,1.0,1.0,1.0,150.0,2,0,4,85.0,0,pink
3,1.0,1.0,3.0,80.0,1,141,14,86.0,0,pink
4,1.0,2.0,2.0,125.0,1,0,0,97.0,0,pink
6,1.5,3.0,6.0,225.0,1,0,1,100.0,0,pink
4,1.5,2.0,2.0,120.0,1,0,0,97.0,0,pink
2,1.0,1.0,1.0,175.0,2,0,14,93.0,0,pink
2,1.0,1.0,1.0,125.0,1,84,4,80.0,0,pink
8,1.5,3.0,3.0,650.0,1,0,2,90.0,1,purple
2,1.0,1.0,2.0,90.0,1,9,2,97.0,0,pink
2,1.0,1.0,1.0,100.0,2,0,0,97.0,0,pink
3,1.0,1.0,2.0,163.0,2,0,17,91.0,0,pink
4,1.0,2.0,2.0,150.0,2,21,6,90.0,0,pink
4,1.0,1.0,3.0,140.0,2,0,2,80.0,0,pink
4,1.0,1.0,1.0,200.0,2,0,23,98.0,0,pink
2,1.0,1.0,1.0,60.0,3,8,14,97.0,0,pink
2,1.0,1.0,1.0,150.0,1,0,16,94.0,0,pink
2,1.0,1.0,1.0,200.0,1,64,0,97.0,0,pink
4,1.0,2.0,3.0,160.0,2,299,6,100.0,3,
2,1.0,0.0,1.0,70.0,1,0,0,97.0,0,pink
2,1.0,1.0,1.0,254.0,1,153,17,100.0,3,
4,1.0,2.0,2.0,120.0,2,0,3,100.0,0,pink
2,1.5,1.0,1.0,85.0,1,0,0,97.0,0,pink
2,1.0,1.0,1.0,119.0,1,0,8,100.0,0,pink
2,1.0,1.0,2.0,89.0,1,0,3,100.0,0,pink
16,8.0,1.0,16.0,106.0,1,0,0,97.0,0,pink
2,1.0,1.0,1.0,135.0,2,36,2,100.0,0,pink
4,1.0,2.0,2.0,150.0,1,0,7,93.0,0,pink
4,1.0,3.0,5.0,169.0,2,11,10,100.0,0,pink
4,1.0,1.0,2.0,149.0,2,29,47,99.0,0,pink
2,1.0,0.0,1.0,114.0,1,0,0,97.0,0,pink
3,1.0,1.0,2.0,300.0,1,69,81,100.0,1,purple
2,1.5,1.0,1.0,100.0,1,77,0,97.0,0,pink
2,1.0,1.0,1.0,70.0,1,231,26,90.0,3,
2,2.0,1.0,1.0,70.0,1,244,20,94.0,3,
3,1.0,1.0,2.0,77.0,2,0,14,96.0,0,pink
2,1.0,1.0,1.0,79.0,1,0,9,89.0,0,pink
2,1.0,2.0,1.0,180.0,2,0,0,97.0,0,pink
4,1.0,2.0,2.0,150.0,1,0,4,80.0,0,pink
2,1.0,1.0,1.0,100.0,2,0,13,98.0,0,pink
2,1.0,1.0,1.0,140.0,1,0,3,100.0,0,pink
2,1.0,1.0,1.0,70.0,1,0,3,100.0,0,pink
4,1.0,2.0,2.0,180.0,2,137,34,98.0,0,pink
4,1.0,2.0,5.0,200.0,1,45,17,99.0,0,pink
3,1.0,1.0,2.0,120.0,2,33,14,97.0,0,pink
4,2.5,3.0,4.0,198.0,2,0,8,97.0,0,pink
2,1.0,1.0,1.0,80.0,1,0,9,98.0,0,pink
3,1.0,1.0,1.0,88.0,1,0,0,97.0,0,pink
4,1.0,2.0,2.0,155.0,4,0,11,92.0,0,pink
2,1.0,1.0,1.0,149.0,1,0,5,100.0,0,pink
2,1.0,1.0,1.0,100.0,2,89,4,100.0,0,pink
2,1.0,1.0,1.0,109.0,1,65,23,95.0,0,pink
2,1.0,1.0,1.0,120.0,2,89,6,93.0,0,pink
4,1.0,2.0,2.0,160.0,1,145,35,98.0,3,
3,1.0,0.0,1.0,79.0,1,0,2,60.0,0,pink
4,1.0,2.0,2.0,200.0,1,34,31,89.0,0,pink
2,1.0,1.0,2.0,135.0,1,0,19,93.0,0,pink
4,1.0,2.0,2.0,150.0,2,32,8,100.0,0,pink
2,1.0,1.0,1.0,220.0,1,0,0,97.0,0,pink
4,1.0,2.0,2.0,164.0,2,144,34,94.0,3,
4,1.0,4.0,4.0,540.0,1,0,0,97.0,1,purple
2,1.0,1.0,1.0,110.0,1,40,14,97.0,0,pink
2,1.0,1.0,2.0,160.0,1,8,23,99.0,0,pink
2,1.0,1.0,1.0,85.0,2,0,18,96.0,0,pink
4,1.0,2.0,2.0,160.0,2,2,20,93.0,0,pink
2,1.5,1.0,1.0,80.0,1,178,50,92.0,3,
2,1.0,1.0,1.0,125.0,2,18,20,98.0,0,pink
2,1.0,1.0,1.0,100.0,1,0,8,85.0,0,pink
2,1.0,1.0,1.0,100.0,1,0,8,98.0,0,pink
4,1.5,2.0,2.0,180.0,1,6,4,100.0,0,pink
2,1.0,1.0,1.0,90.0,1,0,7,94.0,0,pink
4,1.0,2.0,2.0,180.0,1,77,2,100.0,0,pink
2,1.0,2.0,2.0,89.0,1,6,35,94.0,0,pink
4,1.0,2.0,2.0,200.0,4,8,21,100.0,0,pink
2,1.0,1.0,1.0,90.0,1,0,9,98.0,0,pink
2,1.0,1.0,1.0,100.0,1,0,1,100.0,0,pink
2,1.0,1.0,1.0,89.0,2,7,27,97.0,0,pink
2,1.0,1.0,1.0,82.0,2,0,7,100.0,0,pink
4,1.0,2.0,2.0,285.0,4,318,17,93.0,3,
3,1.0,1.0,1.0,150.0,2,0,17,98.0,0,pink
2,1.0,1.0,2.0,165.0,2,146,128,98.0,3,
4,1.0,2.0,4.0,295.0,2,127,106,99.0,1,purple
3,1.0,1.0,2.0,90.0,2,0,4,65.0,0,pink
4,1.0,2.0,2.0,250.0,1,0,1,100.0,0,pink
4,1.0,2.0,2.0,250.0,16,0,12,92.0,0,pink
4,1.5,2.0,2.0,450.0,1,0,17,92.0,1,purple
2,1.5,1.0,1.0,150.0,1,0,14,100.0,0,pink
4,1.5,2.0,2.0,110.0,2,13,15,92.0,0,pink
2,1.0,1.0,1.0,150.0,1,0,0,97.0,0,pink
4,1.0,2.0,2.0,300.0,2,0,5,100.0,0,pink
2,1.0,1.0,1.0,150.0,2,0,3,93.0,0,pink
2,1.0,1.0,1.0,72.0,1,0,18,89.0,0,pink
4,2.0,4.0,4.0,118.0,2,0,4,90.0,0,pink
4,1.0,0.0,3.0,75.0,2,0,15,96.0,0,pink
4,1.5,2.0,2.0,188.0,2,0,3,80.0,0,pink
2,1.5,1.0,1.0,90.0,1,35,40,97.0,0,pink
4,1.0,1.0,2.0,105.0,1,0,14,81.0,0,pink
4,1.0,2.0,2.0,195.0,1,0,6,97.0,0,pink
2,1.0,1.0,1.0,80.0,1,0,22,99.0,0,pink
4,1.0,1.0,1.0,125.0,2,0,6,87.0,0,pink
4,1.0,2.0,3.0,150.0,1,320,22,91.0,3,
2,1.0,1.0,1.0,160.0,1,179,10,88.0,3,
3,1.0,1.0,2.0,125.0,2,22,16,100.0,0,pink
2,1.5,1.0,1.0,350.0,2,90,0,97.0,1,purple
2,1.5,2.0,2.0,98.0,1,0,9,98.0,0,pink
2,1.0,1.0,1.0,44.0,1,0,30,94.0,0,pink
4,1.0,1.0,3.0,149.0,1,0,9,64.0,0,pink
2,1.5,1.0,1.0,100.0,1,0,2,100.0,0,pink
2,1.0,1.0,1.0,180.0,1,6,5,88.0,0,pink
2,1.0,1.0,1.0,50.0,1,0,10,89.0,0,pink
2,1.0,1.0,1.0,100.0,1,49,20,98.0,0,pink
2,1.0,1.0,1.0,80.0,1,0,4,67.0,0,pink
4,2.0,3.0,4.0,285.0,1,11,7,100.0,0,pink
2,1.0,1.0,1.0,115.0,1,65,23,81.0,0,pink
2,1.0,1.0,2.0,75.0,1,328,13,97.0,3,
2,1.0,1.0,1.0,50.0,1,0,45,98.0,0,pink
3,1.5,3.0,3.0,275.0,1,16,0,97.0,0,pink
2,1.0,1.0,1.0,80.0,1,17,102,96.0,0,pink
2,1.0,1.0,1.0,100.0,1,0,8,100.0,0,pink
2,1.0,1.0,1.0,75.0,1,0,8,89.0,0,pink
2,1.0,0.0,1.0,125.0,1,0,13,98.0,0,pink
4,1.0,1.0,2.0,135.0,2,10,22,90.0,0,pink
5,1.5,3.0,4.0,275.0,2,311,30,99.0,3,
6,3.0,4.0,4.0,343.0,4,17,13,97.0,1,purple
2,1.0,1.0,1.0,140.0,1,40,2,100.0,0,pink
3,1.0,1.0,2.0,150.0,1,0,3,100.0,0,pink
3,1.0,2.0,2.0,180.0,1,0,0,97.0,0,pink
2,1.0,1.0,1.0,119.0,1,0,0,97.0,0,pink
2,1.0,1.0,2.0,110.0,2,0,1,100.0,0,pink
3,1.0,1.0,1.0,160.0,2,6,27,98.0,0,pink
6,2.0,3.0,3.0,700.0,5,334,14,98.0,1,purple
2,1.0,1.0,2.0,175.0,2,171,12,96.0,3,
3,1.5,1.0,2.0,180.0,1,0,2,100.0,0,pink
4,2.0,3.0,3.0,195.0,2,0,7,90.0,0,pink
2,1.0,1.0,1.0,35.0,2,109,178,83.0,0,pink
3,1.0,1.0,1.0,95.0,2,0,39,98.0,0,pink
4,1.0,2.0,2.0,200.0,2,0,9,100.0,0,pink
2,1.0,1.0,1.0,85.0,1,0,5,96.0,0,pink
3,1.0,1.0,2.0,79.0,2,0,1,100.0,0,pink
6,1.0,3.0,3.0,250.0,1,0,3,90.0,0,pink
2,1.0,1.0,1.0,145.0,1,0,25,98.0,0,pink
1,1.0,1.0,1.0,100.0,1,0,0,97.0,0,pink
5,1.5,2.0,2.0,145.0,2,0,3,100.0,0,pink
4,1.0,2.0,3.0,500.0,4,249,12,91.0,1,purple
2,1.5,1.0,1.0,147.0,1,321,6,100.0,3,
2,1.0,1.0,1.0,140.0,1,0,0,97.0,0,pink
2,1.0,1.0,1.0,150.0,1,0,16,86.0,0,pink
3,1.0,2.0,2.0,160.0,2,25,6,97.0,0,pink
4,1.0,2.0,2.0,180.0,1,0,5,92.0,0,pink
2,1.0,1.0,1.0,180.0,2,11,12,100.0,0,pink
4,1.0,2.0,3.0,150.0,1,0,9,93.0,0,pink
2,1.5,1.0,1.0,94.0,1,0,0,97.0,0,pink
4,1.0,1.0,2.0,125.0,2,0,3,100.0,0,pink
2,1.0,1.0,1.0,125.0,1,0,3,90.0,0,pink
4,1.5,2.0,1.0,87.0,2,0,0,97.0,0,pink
4,1.0,3.0,5.0,200.0,4,0,3,100.0,0,pink
11,2.0,5.0,11.0,900.0,10,361,10,98.0,1,purple
4,1.0,2.0,1.0,180.0,2,0,21,93.0,0,pink
2,1.0,1.0,1.0,119.0,1,42,26,100.0,0,pink
4,1.0,4.0,5.0,180.0,2,141,5,100.0,0,pink
2,1.0,1.0,1.0,90.0,1,0,3,87.0,0,pink
4,1.0,2.0,4.0,130.0,1,0,3,100.0,0,pink
8,1.5,2.0,8.0,200.0,2,0,6,90.0,0,pink
4,1.5,2.0,2.0,175.0,2,27,17,81.0,0,pink
6,2.0,3.0,4.0,595.0,4,61,9,98.0,1,purple
8,2.5,4.0,8.0,700.0,6,364,6,88.0,1,purple
4,1.0,2.0,1.0,149.0,1,5,36,95.0,0,pink
2,1.0,2.0,2.0,150.0,1,0,7,100.0,0,pink
2,3.0,1.0,2.0,48.0,1,0,23,96.0,0,pink
2,1.0,1.0,2.0,159.0,2,107,4,100.0,0,pink
2,1.0,1.0,2.0,42.0,1,0,35,95.0,0,pink
2,1.5,1.0,1.0,80.0,1,10,11,95.0,0,pink
4,1.0,2.0,4.0,125.0,2,0,30,93.0,0,pink
2,1.0,1.0,1.0,109.0,1,0,13,95.0,0,pink
4,1.5,4.0,4.0,139.0,2,0,5,95.0,0,pink
2,1.0,1.0,1.0,70.0,1,126,37,98.0,0,pink
2,3.0,1.0,2.0,52.0,1,0,32,90.0,0,pink
2,3.0,1.0,2.0,52.0,1,0,30,92.0,0,pink
2,3.0,1.0,2.0,52.0,1,0,13,98.0,0,pink
2,3.0,1.0,2.0,52.0,1,0,17,94.0,0,pink
2,3.0,1.0,2.0,52.0,1,0,20,93.0,0,pink
3,1.0,3.0,3.0,140.0,3,60,5,80.0,0,pink
4,1.0,0.0,2.0,569.0,2,89,16,92.0,1,purple
2,1.0,1.0,1.0,210.0,1,0,10,98.0,0,pink
4,1.0,1.0,2.0,149.0,2,0,13,100.0,0,pink
4,1.0,1.0,2.0,70.0,2,53,151,93.0,0,pink
4,1.0,2.0,3.0,195.0,1,264,30,94.0,3,
2,1.0,1.0,2.0,125.0,1,6,14,100.0,0,pink
4,1.0,2.0,2.0,149.0,1,0,18,84.0,0,pink
4,1.0,2.0,1.0,179.0,2,0,9,93.0,0,pink
2,1.0,1.0,1.0,70.0,1,88,26,94.0,0,pink
4,1.0,1.0,2.0,135.0,2,355,63,95.0,3,
3,1.0,1.0,1.0,120.0,2,0,17,97.0,0,pink
2,1.0,1.0,1.0,110.0,1,0,7,77.0,0,pink
3,1.0,2.0,2.0,120.0,2,0,41,97.0,0,pink
2,1.0,1.0,1.0,150.0,1,0,12,98.0,0,pink
2,1.5,1.0,1.0,114.0,1,0,2,100.0,0,pink
2,1.0,1.0,1.0,90.0,1,2,12,93.0,0,pink
4,1.0,2.0,2.0,80.0,1,0,2,100.0,0,pink
2,1.0,1.0,1.0,101.0,1,0,4,100.0,0,pink
4,1.0,1.0,2.0,240.0,4,66,142,92.0,0,pink
4,1.0,2.0,2.0,89.0,2,0,8,95.0,0,pink
2,1.5,1.0,1.0,140.0,1,81,15,92.0,0,pink
2,1.0,1.0,1.0,70.0,1,0,20,91.0,0,pink
2,0.0,1.0,1.0,60.0,2,30,44,96.0,0,pink
2,1.0,1.0,2.0,68.0,1,21,19,82.0,0,pink
3,1.0,1.0,2.0,120.0,2,354,48,93.0,3,
2,1.0,1.0,1.0,75.0,1,32,124,93.0,0,pink
4,1.0,1.0,2.0,143.0,1,0,10,100.0,0,pink
2,1.0,1.0,1.0,75.0,1,34,108,93.0,0,pink
3,1.0,2.0,2.0,130.0,1,0,10,88.0,0,pink
4,1.0,1.0,1.0,149.0,1,0,0,97.0,0,pink
2,1.0,0.0,1.0,119.0,1,0,0,97.0,0,pink
8,3.0,3.0,4.0,240.0,1,0,19,96.0,0,pink
2,1.0,1.0,1.0,83.0,1,250,51,95.0,3,
4,1.0,2.0,2.0,185.0,1,0,3,87.0,0,pink
4,1.0,0.0,2.0,130.0,2,309,108,100.0,3,
4,1.5,2.0,2.0,1000.0,2,362,10,94.0,1,purple
4,1.0,2.0,3.0,150.0,2,0,9,95.0,0,pink
2,1.0,1.0,1.0,175.0,1,0,22,96.0,0,pink
2,1.5,1.0,1.0,127.0,1,8,25,94.0,0,pink
2,1.0,1.0,1.0,275.0,1,148,36,99.0,3,
4,1.0,2.0,2.0,200.0,1,0,4,93.0,0,pink
4,1.0,2.0,2.0,110.0,2,0,1,40.0,0,pink
4,1.0,3.0,2.0,199.0,2,0,3,93.0,0,pink
2,1.0,1.0,1.0,90.0,1,0,11,90.0,0,pink
2,1.0,1.0,1.0,120.0,2,0,21,95.0,0,pink
2,1.0,1.0,1.0,66.0,2,31,22,100.0,0,pink
4,1.0,1.0,3.0,150.0,2,358,9,100.0,3,
4,1.0,2.0,1.0,500.0,1,90,6,80.0,1,purple
4,1.0,1.0,2.0,145.0,2,335,18,95.0,3,
2,1.0,1.0,1.0,80.0,1,164,27,90.0,3,
2,1.0,1.0,1.0,65.0,2,0,34,93.0,0,pink
3,1.0,1.0,2.0,130.0,1,3,12,96.0,0,pink
2,1.0,1.0,1.0,90.0,1,0,2,90.0,0,pink
2,1.0,1.0,1.0,135.0,1,39,5,100.0,0,pink
2,1.0,1.0,1.0,125.0,1,0,31,99.0,0,pink
2,1.0,1.0,1.0,150.0,1,77,13,100.0,0,pink
2,1.0,1.0,1.0,72.0,1,0,1,100.0,0,pink
2,1.0,1.0,1.0,175.0,1,3,5,92.0,0,pink
4,1.5,2.0,2.0,200.0,1,0,1,100.0,0,pink
2,1.0,1.0,1.0,99.0,1,58,12,97.0,0,pink
2,1.0,1.0,2.0,180.0,1,97,12,97.0,0,pink
2,1.0,1.0,1.0,95.0,1,0,2,97.0,0,pink
3,1.0,2.0,2.0,145.0,2,47,25,98.0,0,pink
4,1.0,2.0,4.0,140.0,1,63,7,70.0,0,pink
2,1.0,1.0,1.0,75.0,1,17,7,100.0,0,pink
3,1.5,1.0,2.0,150.0,2,0,1,80.0,0,pink
2,1.0,2.0,1.0,110.0,1,0,2,100.0,0,pink
6,2.0,3.0,4.0,250.0,1,0,14,90.0,0,pink
2,1.0,1.0,2.0,120.0,1,53,98,88.0,0,pink
5,1.0,2.0,2.0,130.0,3,0,1,100.0,0,pink
2,1.0,1.0,1.0,53.0,1,72,130,86.0,0,pink
2,1.0,1.0,1.0,120.0,1,0,5,96.0,0,pink
6,2.0,3.0,4.0,250.0,1,0,20,87.0,0,pink
2,1.5,1.0,1.0,100.0,1,0,12,87.0,0,pink
2,1.0,1.0,3.0,154.0,2,0,16,100.0,0,pink
2,1.0,1.0,1.0,150.0,1,0,0,97.0,0,pink
2,1.5,1.0,1.0,199.0,1,0,22,98.0,0,pink
4,1.0,2.0,2.0,115.0,1,3,28,96.0,0,pink
2,1.0,1.0,1.0,100.0,1,4,18,98.0,0,pink
3,1.0,2.0,1.0,76.0,1,0,6,100.0,0,pink
4,1.0,2.0,2.0,254.0,1,0,8,97.0,0,pink
2,1.0,0.0,1.0,129.0,1,0,1,100.0,0,pink
4,1.5,2.0,2.0,79.0,2,0,6,93.0,0,pink
4,1.0,2.0,2.0,195.0,1,65,5,100.0,0,pink
2,1.5,1.0,1.0,85.0,2,0,8,100.0,0,pink
2,1.0,1.0,1.0,110.0,1,0,1,100.0,0,pink
2,1.0,1.0,1.0,150.0,1,0,4,95.0,0,pink
3,1.0,2.0,2.0,85.0,1,0,14,95.0,0,pink
1,1.0,1.0,1.0,60.0,1,80,81,89.0,0,pink
2,1.0,1.0,2.0,85.0,1,0,3,100.0,0,pink
4,1.0,1.0,2.0,125.0,2,4,29,93.0,0,pink
2,1.0,0.0,1.0,60.0,1,0,11,93.0,0,pink
5,1.0,2.0,5.0,115.0,3,103,4,85.0,0,pink
2,1.0,1.0,1.0,125.0,2,0,11,98.0,0,pink
4,1.5,2.0,2.0,99.0,1,15,28,97.0,0,pink
4,2.0,2.0,2.0,130.0,2,0,2,100.0,0,pink
2,1.0,1.0,1.0,120.0,2,0,27,94.0,0,pink
4,1.0,1.0,2.0,129.0,2,308,110,97.0,3,
1,1.0,0.0,1.0,35.0,1,0,0,97.0,0,pink
2,1.0,1.0,1.0,79.0,1,0,5,100.0,0,pink
3,1.5,0.0,1.0,85.0,2,3,23,99.0,0,pink
2,1.5,1.0,1.0,70.0,1,6,32,98.0,0,pink
2,1.0,0.0,1.0,150.0,1,314,0,97.0,3,
2,1.0,1.0,1.0,79.0,1,0,5,92.0,0,pink
2,1.0,0.0,1.0,150.0,1,317,10,92.0,3,
2,1.0,1.0,1.0,140.0,2,0,12,97.0,0,pink
2,1.0,1.0,1.0,60.0,1,0,0,97.0,0,pink
16,3.5,7.0,16.0,1600.0,16,364,9,100.0,1,purple
10,2.5,5.0,10.0,999.0,5,364,8,89.0,1,purple
2,1.5,1.0,1.0,156.0,2,3,4,85.0,0,pink
4,1.0,1.0,1.0,180.0,2,0,13,94.0,0,pink
2,1.0,0.0,1.0,95.0,1,9,9,98.0,0,pink
2,1.5,1.0,1.0,96.0,1,0,4,100.0,0,pink
4,1.5,2.0,2.0,225.0,1,75,22,97.0,0,pink
2,1.0,1.0,1.0,100.0,1,9,11,85.0,0,pink
2,1.0,1.0,1.0,120.0,1,204,144,99.0,3,
2,1.0,1.0,1.0,250.0,2,82,5,100.0,0,pink
3,1.0,1.0,3.0,150.0,1,47,16,99.0,0,pink
3,1.0,1.0,3.0,300.0,2,86,12,98.0,1,purple
2,1.0,1.0,1.0,70.0,1,0,0,97.0,0,pink
2,1.5,1.0,1.0,88.0,1,0,0,97.0,0,pink
4,1.0,2.0,2.0,100.0,1,0,1,100.0,0,pink
4,1.0,1.0,4.0,125.0,1,0,0,97.0,0,pink
2,1.5,1.0,1.0,50.0,1,7,81,97.0,0,pink
